Address,Baths Full,Baths Half,Beds Total,Sq Ft Total,Postal City,County,DOM,Expiration Date,# of Fireplaces,Garage Spaces,HOA Amenities,HOA Exist YN,HOA Fee,HOA Fee Covers,HOA Name Text,HOA Phone,List Price,Listing Date,Acres,Lot Size,Sale Date,Room Count,MLS Number,Original List Date,Original List Price,Parcel Number,Property Type,Longitude,Latitude,Close Date,Sale Price,State,Status,Status Change Timestamp,View,Year Built,Zip Code,Unit Number,Buyer's Financing
220 Lombard Street,1,0,1,668,San Francisco,San Francisco,27,09/21/2026 12:00:00 AM,0,0,"Club House, Gym/ Exercise Facility, Recreation Room, Sauna, Security Gate(s),",TRUE,1000,"Maintenance - Exterior, Landscaping/Gardening, Management Fee, Security Service, , Water, Insurance, Door Person, Insurance - Earthquake",220 Lombard HOA,(415) 981-3538,699000,05/27/2026 12:00:00 AM,,0,06/23/2026 12:00:00 AM,0,SF426133494,05/27/2026 12:00:00 AM,699000,0060-053,Residential,-122.4054,37.804244,07/02/2026 12:00:00 AM,690000,California,Sold,07/02/2026 12:00:00 AM,"Hills, Garden/Greenbelt",1993,94111,323,All Cash No Loans
2001 McAllister Street,1,0,1,666,San Francisco,San Francisco,0,09/13/2026 12:00:00 AM,0,1,"Gym/ Exercise Facility, Other",TRUE,1011,"Maintenance - Exterior, Landscaping/Gardening, Management Fee, Sewer, , Water, Insurance - Structure, Common Area Gas, Maintenance - Common Area",Petrini Place Homeowners Association,,680000,07/31/2026 12:00:00 AM,2.252,98109,07/31/2026 12:00:00 AM,0,SF426151100,07/31/2026 12:00:00 AM,680000,1175-114,Residential,-122.446113,37.776612,07/31/2026 12:00:00 AM,680000,California,Sold,07/31/2026 12:00:00 AM,,2002,94118,229,All Cash No Loans
140 Pennsylvania Avenue,1,0,1,765,San Francisco,San Francisco,14,11/26/2026 12:00:00 AM,0,0,,TRUE,738,"Insurance - Homeowners , Management Fee, Other, Roof, Sewer, , Water, Insurance - Structure, Common Area Gas, Maintenance - Common Area",140 Pennsylvania Ave HOA,(415) 316-4369,675000,06/01/2026 12:00:00 AM,0.136,5933,06/15/2026 12:00:00 AM,0,SF426134645,06/01/2026 12:00:00 AM,675000,3987-095,Residential,-122.394138,37.764815,07/06/2026 12:00:00 AM,675000,California,Sold,07/06/2026 12:00:00 AM,,0,94107,304,Conventional Loan
1238 Sutter St ,1,0,2,668,San Francisco,San Francisco,78,,0,0,,TRUE,650,"Garbage, Gas, Management Fee, Water/Sewer, Maintenance - Common Area",,(415) 316-4369,675000,03/31/2026 12:00:00 AM,0,0,06/17/2026 12:00:00 AM,0,BE41129122,,699000,0670-046,Residential,-122.420844,37.787901,07/10/2026 12:00:00 AM,675000,California,Sold,07/11/2026 12:00:00 AM,"San Francisco, City Lights",2018,94109,505,Conventional Loan
1405 Greenwich Street,1,0,1,998,San Francisco,San Francisco,594,12/23/2026 12:00:00 AM,0,0,,TRUE,295,,,,745400,09/03/2024 12:00:00 AM,0.063,2762,05/11/2026 12:00:00 AM,0,SF424062006,09/03/2024 12:00:00 AM,745400,0523-052,Residential,-122.422946,37.800474,07/31/2026 12:00:00 AM,675000,California,Sold,07/31/2026 12:00:00 AM,,1924,94109,3,All Cash No Loans
988 Harrison Street,1,0,1,611,San Francisco,San Francisco,8,06/01/2027 12:00:00 AM,0,0,"Barbecue Area, Roof Deck",TRUE,655,,RENOU Owners Association,,674000,06/01/2026 12:00:00 AM,,0,06/09/2026 12:00:00 AM,0,SF426145632,06/01/2026 12:00:00 AM,674000,3753-148,Residential,-122.404119,37.777586,07/09/2026 12:00:00 AM,674000,California,Sold,07/09/2026 12:00:00 AM,"San Francisco, Downtown",2025,94107,604,Conventional Loan
1483 Sutter Street,1,0,1,650,San Francisco,San Francisco,26,08/03/2026 12:00:00 AM,0,0,"Gym/ Exercise Facility, Sauna, Sauna/ Spa/ Hot Tub",TRUE,904,"Maintenance - Exterior, Landscaping/Gardening, Management Fee, Security Service, Sewer, , Water, Insurance, Common Area Gas, Maintenance - Common Area, Door Person",Sutterfield HOA,,669000,05/29/2026 12:00:00 AM,1.117,48636,06/24/2026 12:00:00 AM,0,SF426135214,05/29/2026 12:00:00 AM,669000,0689-152,Residential,-122.424179,37.787058,07/06/2026 12:00:00 AM,665000,California,Sold,07/06/2026 12:00:00 AM,,1993,94109,1002,All Cash No Loans
8200 Oceanview Terrace,2,0,2,950,San Francisco,San Francisco,13,05/06/2027 12:00:00 AM,0,0,Security Gate(s),TRUE,1007,"Maintenance - Exterior, Insurance - Homeowners , Landscaping/Gardening, Management Fee, Security Service, , Water",Oceanview Terrace HOA,(650) 757-9675,688800,06/17/2026 12:00:00 AM,7.475,325629,06/30/2026 12:00:00 AM,0,SF426128752,06/17/2026 12:00:00 AM,688800,7126-A217,Residential,-122.467795,37.710565,07/24/2026 12:00:00 AM,660000,California,Sold,07/24/2026 12:00:00 AM,,2002,94132,108,Conventional Loan
950 Harrison Street,1,1,1,1005,San Francisco,San Francisco,74,09/18/2026 12:00:00 AM,1,0,,TRUE,813,"Management Fee, , Water, Common Area Gas, Maintenance - Common Area",950 Harrison Homeowner Association,(925) 743-3080,679000,05/01/2026 12:00:00 AM,0.549,23929,07/14/2026 12:00:00 AM,0,SF426126206,05/01/2026 12:00:00 AM,679000,3753-278,Residential,-122.403366,37.778484,07/24/2026 12:00:00 AM,659000,California,Sold,07/24/2026 12:00:00 AM,City,2000,94107,215,Other
818 Van Ness Avenue,1,0,1,879,San Francisco,San Francisco,20,08/10/2026 12:00:00 AM,0,1,Roof Deck,TRUE,852,"Maintenance - Exterior, Management Fee, Insurance - Structure",Artani HOA,,667000,06/20/2026 12:00:00 AM,0.225,9810,07/10/2026 12:00:00 AM,0,SF426140825,06/20/2026 12:00:00 AM,667000,0739-051,Residential,-122.42064,37.78323,07/14/2026 12:00:00 AM,655000,California,Sold,07/14/2026 12:00:00 AM,"City, San Francisco, Downtown",2008,94109,602,Rate - Interest Buy Down
300 3rd Street,1,0,1,807,San Francisco,San Francisco,34,10/31/2026 12:00:00 AM,0,0,,TRUE,909,"Maintenance - Exterior, Gas, Landscaping/Gardening, Management Fee, Security Service, , Water, Insurance - Structure, Common Area Gas, Maintenance - Common Area, Door Person",Museum Parc HOA,,665000,05/28/2026 12:00:00 AM,1.124,48941,07/01/2026 12:00:00 AM,0,SF426127913,05/28/2026 12:00:00 AM,665000,3751-373,Residential,-122.39903,37.783208,07/10/2026 12:00:00 AM,650000,California,Sold,07/10/2026 12:00:00 AM,"Hills, City, City Lights, Garden/Greenbelt",1990,94123,1208,All Cash No Loans
8300 Oceanview Terrace,2,0,2,950,San Francisco,San Francisco,56,10/11/2026 12:00:00 AM,0,0,,TRUE,1007,"Landscaping/Gardening, Sewer, , Water, Insurance, Common Area Gas, Maintenance - Common Area",Oceanview Village HOA,(650) 757-9675,596000,04/23/2026 12:00:00 AM,7.475,325629,06/18/2026 12:00:00 AM,0,SF426124347,04/23/2026 12:00:00 AM,596000,7126-A106,Residential,-122.467958,37.710073,07/13/2026 12:00:00 AM,650000,California,Sold,07/13/2026 12:00:00 AM,,2002,94132,114,Conventional Loan
1 Daniel Burnham Court,1,0,1,818,San Francisco,San Francisco,15,12/31/2026 12:00:00 AM,,1,,TRUE,1307,"Door Person, Garbage, Gas, Hot Water, Insurance - Common Area, Maintenance - Common Area, Management Fee, Pools, Spa, or Tennis, Security Service, Sewer, Water/Sewer",Daniel Burnham Court HOA,,638000,06/05/2026 12:00:00 AM,,,06/20/2026 12:00:00 AM,0,ML82049413,06/05/2026 12:00:00 AM,638000,0690-161,Residential,-122.422491,37.786755,07/17/2026 12:00:00 AM,638000,California,Sold,07/17/2026 12:00:00 AM,,1988,94109,722,Conventional Loan
338 Potrero Avenue,1,0,1,667,San Francisco,San Francisco,20,12/31/2026 12:00:00 AM,0,0,"Barbecue Area, Roof Deck",TRUE,765,"Maintenance - Exterior, Landscaping/Gardening, Management Fee, Roof, Sewer, , Insurance - Structure, Common Area Gas, Maintenance - Common Area, Door Person",Rowan Homeowners Association,,619000,06/05/2026 12:00:00 AM,0.258,11250,06/25/2026 12:00:00 AM,0,SF426123839,06/05/2026 12:00:00 AM,619000,3962-040,Residential,-122.407705,37.765142,07/09/2026 12:00:00 AM,624000,California,Sold,07/09/2026 12:00:00 AM,"San Francisco, Twin Peaks",2016,94103,410,Conventional Loan
1001 Pine Street,1,0,1,650,San Francisco,San Francisco,84,03/19/2027 12:00:00 AM,0,1,"Club House, Roof Deck, Security Gate(s)",TRUE,697,"Maintenance - Exterior, Landscaping/Gardening, Management Fee, Security Service, , Water, Insurance, Common Area Gas, Maintenance - Common Area",Pine Terrace Association,(415) 433-5111,625000,03/20/2026 12:00:00 AM,0.434,18906,06/12/2026 12:00:00 AM,0,SF426113235,03/20/2026 12:00:00 AM,650000,0275-A077,Residential,-122.412568,37.790348,07/01/2026 12:00:00 AM,617500,California,Sold,07/01/2026 12:00:00 AM,"Bay, City, San Francisco, City Lights, Downtown",1963,94109,801,All Cash No Loans
988 Harrison Street,1,0,1,0,San Francisco,San Francisco,16,06/01/2027 12:00:00 AM,0,0,"Barbecue Area, Roof Deck",TRUE,560,,RENOU Owners Association,,610000,06/01/2026 12:00:00 AM,,0,06/17/2026 12:00:00 AM,0,SF426149037,06/01/2026 12:00:00 AM,610000,3753-148,Residential,-122.404119,37.777586,07/13/2026 12:00:00 AM,610000,California,Sold,07/13/2026 12:00:00 AM,"City, San Francisco, Downtown",2025,94107,510,Conventional Loan
570 Innes Avenue,2,0,2,970,San Francisco,San Francisco,15,08/01/2026 12:00:00 AM,,1,,TRUE,701,"Common Area Gas, Electricity, Gas, Heating, Insurance - Homeowners , Landscaping/Gardening, Maintenance - Common Area, Maintenance - Exterior, Management Fee, Roof",Condominiums at the Shipyard,,588888,04/16/2026 12:00:00 AM,,,05/01/2026 12:00:00 AM,0,ML82039579,04/16/2026 12:00:00 AM,588888,4591C-414,Residential,-122.369137,37.728492,07/29/2026 12:00:00 AM,610000,California,Sold,07/29/2026 12:00:00 AM,,2016,94124,204,Other
1433 Bush Street,1,0,1,611,San Francisco,San Francisco,117,08/30/2026 12:00:00 AM,0,0,,TRUE,800,,,,628000,02/25/2026 12:00:00 AM,0.156,6802,06/22/2026 12:00:00 AM,0,SF426106033,02/25/2026 12:00:00 AM,698000,0670-089,Residential,-122.420957,37.788514,07/06/2026 12:00:00 AM,605000,California,Sold,07/06/2026 12:00:00 AM,,2019,94109,504,All Cash No Loans
95 Mccoppin Street,1,0,1,739,San Francisco,San Francisco,70,12/31/2026 12:00:00 AM,0,1,Security Gate(s),TRUE,770,"Maintenance - Exterior, Landscaping/Gardening, Management Fee, , Water, Insurance - Structure, Common Area Gas, Maintenance - Common Area",,,599000,05/18/2026 12:00:00 AM,0.995,43359,07/27/2026 12:00:00 AM,0,SF426131913,05/18/2026 12:00:00 AM,675000,3513-162,Residential,-122.422172,37.771366,07/28/2026 12:00:00 AM,600000,California,Sold,07/28/2026 12:00:00 AM,,1997,94103,103E,All Cash No Loans
875 Vermont Street,1,0,1,646,San Francisco,San Francisco,79,08/31/2026 12:00:00 AM,0,0,,TRUE,663,,Vista Dolores HOA,,599000,04/08/2026 12:00:00 AM,0.114,4942,06/26/2026 12:00:00 AM,0,SF426118825,04/08/2026 12:00:00 AM,699000,4093-089,Residential,-122.403665,37.758585,07/15/2026 12:00:00 AM,599000,California,Sold,07/15/2026 12:00:00 AM,,1965,94107,204,Conventional Loan
821 Folsom Street,1,0,1,649,San Francisco,San Francisco,23,12/03/2026 12:00:00 AM,0,0,,TRUE,692,"Maintenance - Exterior, Roof, , Water, Insurance, Insurance - Structure, Common Area Gas, Maintenance - Common Area",Shipley Square Owners Association,(415) 401-2000,625000,06/10/2026 12:00:00 AM,0.663,28875,07/03/2026 12:00:00 AM,0,SF426138397,06/10/2026 12:00:00 AM,625000,3752-460,Residential,-122.4014,37.781409,07/07/2026 12:00:00 AM,588000,California,Sold,07/07/2026 12:00:00 AM,,2004,94107,419,Other
52 Kirkwood Avenue,1,0,1,743,San Francisco,San Francisco,3,12/31/2026 12:00:00 AM,0,0,"Gym/ Exercise Facility, Other, Barbecue Area, Recreation Room, Trail(s)",TRUE,801,"Maintenance - Exterior, Gas, Landscaping/Gardening, Management Fee, , Insurance, Insurance - Structure, Common Area Gas, Maintenance - Common Area",First Service Management Company,(415) 401-2085,584800,07/14/2026 12:00:00 AM,,0,07/17/2026 12:00:00 AM,0,SF426146656,07/14/2026 12:00:00 AM,584800,4591-C734,Residential,-122.370111,37.727124,07/30/2026 12:00:00 AM,584000,California,Sold,07/30/2026 12:00:00 AM,,2023,94124,409,Conventional Loan
140 South Van Ness Avenue,1,1,1,830,San Francisco,San Francisco,214,06/09/2026 12:00:00 AM,0,0,"Gym/ Exercise Facility, Other, Barbecue Area",TRUE,763,"Maintenance - Exterior, Landscaping/Gardening, Management Fee, Insurance, Common Area Gas, Maintenance - Common Area",140 South Homeowners Association,(800) 428-5588,619000,11/07/2025 12:00:00 AM,0.991,43147,06/24/2026 12:00:00 AM,0,SF425086391,11/07/2025 12:00:00 AM,619000,3514-093,Residential,-122.418559,37.771627,07/06/2026 12:00:00 AM,575000,California,Sold,07/06/2026 12:00:00 AM,"City, City Lights",2002,94103,417,Conventional Loan
155 Harriet Street,1,1,1,948,San Francisco,San Francisco,124,08/31/2026 12:00:00 AM,0,1,,TRUE,1093,,360 6th St HOA,,579000,03/06/2026 12:00:00 AM,0.22,9595,07/08/2026 12:00:00 AM,0,SF426109214,03/06/2026 12:00:00 AM,579000,3754-080,Residential,-122.405045,37.777518,07/10/2026 12:00:00 AM,564000,California,Sold,07/10/2026 12:00:00 AM,,2001,94103,3,Conventional Loan
52 Kirkwood Avenue,1,0,1,826,San Francisco,San Francisco,105,07/31/2026 12:00:00 AM,0,0,"Gym/ Exercise Facility, Barbecue Area, Recreation Room",TRUE,801,"Maintenance - Exterior, Gas, Landscaping/Gardening, Management Fee, , Insurance - Structure, Common Area Gas, Maintenance - Common Area",First Service Management Company,(415) 401-2085,593800,02/19/2026 12:00:00 AM,1.048,45650,06/04/2026 12:00:00 AM,0,SF426103853,02/19/2026 12:00:00 AM,593800,4591-C739,Residential,-122.370111,37.727124,07/24/2026 12:00:00 AM,550000,California,Sold,07/24/2026 12:00:00 AM,Bay,2023,94124,414,Conventional Loan
2211 California Street,1,0,1,0,San Francisco,San Francisco,33,09/28/2026 12:00:00 AM,0,0,Roof Deck,TRUE,615,"Maintenance - Exterior, Management Fee, Sewer, , Water, Insurance - Structure",2211 California Street,,498000,06/05/2026 12:00:00 AM,0.159,6915,07/08/2026 12:00:00 AM,0,SF426136918,06/05/2026 12:00:00 AM,498000,0652-052,Residential,-122.431007,37.788991,07/28/2026 12:00:00 AM,535000,California,Sold,07/28/2026 12:00:00 AM,,1911,94115,303,Conventional Loan
333 1st Street,1,0,0,506,San Francisco,San Francisco,40,08/14/2026 12:00:00 AM,0,0,"Club House, Gym/ Exercise Facility, Barbecue Area, Pool, Roof Deck, Sauna, Sauna/ Spa/ Hot Tub",TRUE,1067,"Maintenance - Exterior, Landscaping/Gardening, Sewer, , Water, Common Area Gas, Maintenance - Common Area",The Metropolitan,,530000,05/14/2026 12:00:00 AM,0.886,38571,06/23/2026 12:00:00 AM,0,SF426129659,05/14/2026 12:00:00 AM,530000,3748-085,Residential,-122.394029,37.787238,07/02/2026 12:00:00 AM,520000,California,Sold,07/02/2026 12:00:00 AM,"City, Downtown",2004,94105,N706,Conventional Loan
8400 Oceanview Terrace,1,0,1,669,San Francisco,San Francisco,14,06/30/2027 12:00:00 AM,,1,,TRUE,874,"Insurance - Homeowners , Landscaping/Gardening, Maintenance - Exterior, Management Fee, Water",Oceanview Village Homeowners Association,,515000,06/03/2026 12:00:00 AM,,,06/17/2026 12:00:00 AM,0,ML82049705,06/03/2026 10:38:01 PM,515000,7126A094,Residential,-122.468304,37.709757,07/13/2026 12:00:00 AM,515000,California,Sold,07/21/2026 12:00:00 AM,,2002,94132,120,Conventional Loan
901 Bush Street,1,0,1,0,San Francisco,San Francisco,124,07/22/2026 12:00:00 AM,0,0,Roof Deck,TRUE,545,"Maintenance - Exterior, Management Fee, , Water, Insurance - Structure, Common Area Gas, Maintenance - Common Area",,,499000,02/28/2026 12:00:00 AM,0.109,4727,07/02/2026 12:00:00 AM,0,SF426107711,02/28/2026 12:00:00 AM,549000,0282-025,Residential,-122.412305,37.78959,07/08/2026 12:00:00 AM,508000,California,Sold,07/08/2026 12:00:00 AM,,1909,94109,103,Conventional Loan
1001 Pine Street,1,0,1,650,San Francisco,San Francisco,81,09/24/2026 12:00:00 AM,,0,,TRUE,560,"Garbage, Landscaping/Gardening, Water",Bohan Company,(415) 433-5111,550000,03/30/2026 12:00:00 AM,,,06/19/2026 12:00:00 AM,0,ML82040829,03/30/2026 12:19:08 PM,599000,0275-A022,Residential,-122.412568,37.790348,07/06/2026 12:00:00 AM,505000,California,Sold,07/06/2026 12:00:00 AM,,1963,94109,306,Conventional Loan
8200 Oceanview Terrace,1,0,1,784,San Francisco,San Francisco,67,08/21/2026 12:00:00 AM,0,0,"Club House, Security Gate(s)",TRUE,928,,Oceanview Village Homeowners Association,(800) 428-5588,499000,04/23/2026 12:00:00 AM,7.475,325629,06/29/2026 12:00:00 AM,0,SF426114992,04/23/2026 12:00:00 AM,499000,7126-A246,Residential,-122.467795,37.710565,07/09/2026 12:00:00 AM,503500,California,Sold,07/09/2026 12:00:00 AM,,2002,94132,213,Conventional Loan
601 Van Ness Avenue,1,0,1,834,San Francisco,San Francisco,59,07/31/2026 12:00:00 AM,0,0,"Exercise Course, Gym/ Exercise Facility, Pool, Racquetball, Recreation Room, Sauna, Sauna/ Spa/ Hot Tub, Game Court - Indoor",TRUE,1285,,Opera Plaza HOA,,499000,04/24/2026 12:00:00 AM,2.429,105806,06/22/2026 12:00:00 AM,0,SF426116805,04/24/2026 12:00:00 AM,515000,0762-224,Residential,-122.420896,37.781491,07/02/2026 12:00:00 AM,500000,California,Sold,07/02/2026 12:00:00 AM,,1982,94102,224,All Cash No Loans
5320 Diamond Heights Boulevard,1,0,1,682,San Francisco,San Francisco,173,12/31/2026 12:00:00 AM,1,1,,TRUE,711,"Maintenance - Exterior, Insurance - Homeowners , Landscaping/Gardening, Management Fee, Roof, Sewer, , Water, Insurance - Structure",Diamond Ridge,(650) 735-1328,518000,01/29/2026 12:00:00 AM,0.944,41114,07/21/2026 12:00:00 AM,0,SF426099958,01/29/2026 12:00:00 AM,583000,7534-053,Residential,-122.437264,37.743034,07/30/2026 12:00:00 AM,500000,California,Sold,07/30/2026 12:00:00 AM,Garden/Greenbelt,1975,94131,202K,Conventional Loan
241 14th Street,1,0,2,710,San Francisco,San Francisco,186,08/31/2026 12:00:00 AM,0,0,Security Gate(s),TRUE,432,"Maintenance - Exterior, Sewer, , Water, Insurance, Common Area Gas, Maintenance - Common Area",239-243 14th St.,,525000,01/12/2026 12:00:00 AM,0.047,2041,07/17/2026 12:00:00 AM,0,SF426094620,01/12/2026 12:00:00 AM,575000,3548-172,Residential,-122.418742,37.768213,07/29/2026 12:00:00 AM,500000,California,Sold,07/29/2026 12:00:00 AM,,1910,94103,,Other
2225 23rd st ,1,0,1,602,San Francisco,San Francisco,10,,0,1,"Gym/ Exercise Facility, Pool, Sauna/ Spa/ Hot Tub",TRUE,910,"Maintenance - Exterior, Garbage, Heating, Hot Water, Management Fee, Water/Sewer, Maintenance - Common Area, Insurance - Earthquake",NOT LISTED,(415) 647-2211,459000,05/26/2026 12:00:00 AM,1.842,80224,06/05/2026 12:00:00 AM,0,BE41136071,,459000,4216-131,Residential,-122.402216,37.753932,07/01/2026 12:00:00 AM,460000,California,Sold,07/02/2026 12:00:00 AM,,1989,94107,402,Conventional Loan
280 Spear Street,1,0,1,652,San Francisco,San Francisco,165,12/31/2026 12:00:00 AM,0,0,"Gym/ Exercise Facility, Barbecue Area, Roof Deck",TRUE,793,"Maintenance - Exterior, Landscaping/Gardening, Management Fee, , Water, Common Area Gas, Maintenance - Common Area, Door Person",MIRA,,416363,02/01/2026 12:00:00 AM,1.26,54884,07/16/2026 12:00:00 AM,0,SF426097041,02/01/2026 12:00:00 AM,416363,3740-247,Residential,-122.391683,37.790006,07/17/2026 12:00:00 AM,416363,California,Sold,07/17/2026 12:00:00 AM,,2020,94105,12H,All Cash No Loans
338 Potrero Avenue,2,0,2,823,San Francisco,San Francisco,77,07/16/2026 12:00:00 AM,0,0,"Other, Barbecue Area, Roof Deck",TRUE,777,"Maintenance - Exterior, Management Fee, Insurance - Structure, Common Area Gas, Maintenance - Common Area, Door Person",Rowan,,414731,09/29/2025 12:00:00 AM,0.258,11250,12/15/2025 12:00:00 AM,0,SF425077606,09/29/2025 12:00:00 AM,414731,3962-028,Residential,-122.407705,37.765142,07/17/2026 12:00:00 AM,414731,California,Sold,07/17/2026 12:00:00 AM,,2016,94103,308,Other
601 Van Ness Avenue,1,0,1,558,San Francisco,San Francisco,52,07/31/2026 12:00:00 AM,0,0,"Exercise Course, Gym/ Exercise Facility, Pool, Racquetball, Recreation Room, Sauna, Sauna/ Spa/ Hot Tub, Game Court - Indoor",TRUE,1159,"Maintenance - Exterior, Landscaping/Gardening, Management Fee, Other, Pools, Spa, or Tennis, Roof, Security Service, Sewer, , Water, Insurance - Structure, Common Area Gas, Maintenance - Common Area, Insurance - Earthquake",Opera Plaza HOA,,395000,05/01/2026 12:00:00 AM,2.429,105806,06/22/2026 12:00:00 AM,0,SF426119212,05/01/2026 12:00:00 AM,395000,0762-411,Residential,-122.420896,37.781491,07/06/2026 12:00:00 AM,390000,California,Sold,07/06/2026 12:00:00 AM,"City Lights, Downtown",1982,94102,411,Conventional Loan
60 Ora Way,1,0,0,480,San Francisco,San Francisco,50,10/01/2026 12:00:00 AM,1,0,"Club House, Garden/ Greenbelt/ Trails, Gym/ Exercise Facility, Pool, Sauna/ Spa/ Hot Tub, Car Wash Area",TRUE,800,"Maintenance - Exterior, Landscaping/Gardening, Management Fee, Pools, Spa, or Tennis, Roof, Sewer, , Water, Insurance - Structure, Common Area Gas, Maintenance - Common Area, Insurance - Earthquake",Gold Mine Hill Homeowner's Association,(415) 282-9969,399000,05/06/2026 12:00:00 AM,0.156,6813,06/25/2026 12:00:00 AM,0,SF426118686,05/06/2026 12:00:00 AM,399000,7530-041,Residential,-122.438,37.74101,07/03/2026 12:00:00 AM,375000,California,Sold,07/03/2026 12:00:00 AM,Garden/Greenbelt,1975,94131,105H,Conventional Loan
545 Leavenworth Street,2,0,1,711,San Francisco,San Francisco,346,07/31/2026 12:00:00 AM,1,1,Other,TRUE,725,"Maintenance - Exterior, Management Fee, Other, Roof, Sewer, , Water, Insurance, Insurance - Structure, Common Area Gas, Maintenance - Common Area",545 Leavenworth HOA,,398000,08/11/2025 12:00:00 AM,0.086,3746,07/23/2026 12:00:00 AM,0,SF425064503,08/11/2025 12:00:00 AM,525000,0319-028,Residential,-122.414964,37.786124,07/24/2026 12:00:00 AM,375000,California,Sold,07/24/2026 12:00:00 AM,,2001,94109,1,Conventional Loan
601 Van Ness Avenue,1,0,0,523,San Francisco,San Francisco,17,09/20/2026 12:00:00 AM,1,0,"Club House, Gym/ Exercise Facility, Pool, Racquetball, Sauna/ Spa/ Hot Tub",TRUE,1150,"Maintenance - Exterior, Landscaping/Gardening, Management Fee, Other, Pools, Spa, or Tennis, Security Service, Common Area Gas, Maintenance - Common Area",Opera Plaza,,369000,06/19/2026 12:00:00 AM,2.429,105806,07/06/2026 12:00:00 AM,0,SF426141107,06/19/2026 12:00:00 AM,369000,0762-382,Residential,-122.420831,37.781512,07/15/2026 12:00:00 AM,369000,California,Sold,07/15/2026 12:00:00 AM,,1982,94102,948,All Cash No Loans
1400 Mission Street,1,0,1,655,San Francisco,San Francisco,650,09/12/2026 12:00:00 AM,0,0,"Garden/ Greenbelt/ Trails, Roof Deck",TRUE,590,"Maintenance - Exterior, Insurance - Homeowners , Landscaping/Gardening, Management Fee, , Water, Door Person",Titan Management Group,(415) 777-5200,388000,10/18/2024 12:00:00 AM,,0,07/30/2026 12:00:00 AM,0,SF424073156,10/18/2024 12:00:00 AM,391701,3507-161,Residential,-122.416473,37.775369,07/31/2026 12:00:00 AM,361310,California,Sold,07/31/2026 12:00:00 AM,"City, City Lights",2015,94103,1303,Conventional Loan
766 Harrison Street,1,0,0,260,San Francisco,San Francisco,102,07/30/2026 12:00:00 AM,0,0,,TRUE,342,"Landscaping/Gardening, Sewer, , Water, Insurance, Common Area Gas, Maintenance - Common Area",,,359000,03/12/2026 12:00:00 AM,0.158,6880,06/22/2026 12:00:00 AM,0,SF426110064,03/12/2026 12:00:00 AM,368000,3751-488,Residential,-122.399185,37.781652,07/02/2026 12:00:00 AM,350000,California,Sold,07/02/2026 12:00:00 AM,"San Francisco, Downtown",2008,94107,608,Conventional Loan
631 Ofarrell Street,1,0,0,520,San Francisco,San Francisco,3,12/01/2026 12:00:00 AM,0,0,,TRUE,967,,,,305000,06/29/2026 12:00:00 AM,0.423,18438,06/29/2026 12:00:00 AM,0,SF426143798,06/29/2026 12:00:00 AM,305000,0322-A133,Residential,-122.41518,37.785248,07/01/2026 12:00:00 AM,305000,California,Sold,07/01/2026 12:00:00 AM,,1930,94109,1212,Conventional Loan
