Address,Baths Full,Baths Half,Beds Total,Sq Ft Total,Postal City,County,DOM,Expiration Date,# of Fireplaces,Garage Spaces,HOA Amenities,HOA Exist YN,HOA Fee,HOA Fee Covers,HOA Name Text,HOA Phone,List Price,Listing Date,Acres,Lot Size,Sale Date,Room Count,MLS Number,Original List Date,Original List Price,Parcel Number,Property Type,Longitude,Latitude,Close Date,Sale Price,State,Status,Status Change Timestamp,View,Year Built,Zip Code,Unit Number,Buyer's Financing
131 Missouri Street,3,1,3,2599.0,San Francisco,San Francisco,0,06/30/2019 12:00:00 AM,1.0,0.0,Roof Deck,True,774.0,,,,3150000,02/28/2019 12:00:00 AM,,0.0,02/28/2019 12:00:00 AM,0,SF481640,02/28/2019 12:00:00 AM,3150000,NEWO-RUNDERC-ONSTRUC-TION,Residential,-122.396419,37.764687,02/28/2019 12:00:00 AM,3150000,California,Sold,03/27/2019 12:00:00 AM,"City Lights, Downtown, San Francisco",2017.0,94107,204,Not Reported
1035 Vallejo Street,2,1,3,0.0,San Francisco,San Francisco,28,05/31/2013 12:00:00 AM,1.0,0.0,,True,2680.0,,,,3295000,03/22/2013 12:00:00 AM,,0.0,04/19/2013 12:00:00 AM,0,SF406069,03/22/2013 12:00:00 AM,3695000,150,Residential,-122.414369,37.79768,05/05/2013 12:00:00 AM,3150000,California,Sold,05/05/2013 12:00:00 AM,"Bay Bridge, City Lights, Downtown, Partial, Water",1998.0,94133,,Not Reported
2769 Union Street,2,0,3,0.0,San Francisco,San Francisco,13,11/11/2016 12:00:00 AM,1.0,0.0,,True,250.0,,,,2499000,11/11/2015 12:00:00 AM,,0.0,11/24/2015 12:00:00 AM,0,SF439613,11/11/2015 12:00:00 AM,2599000,0950-051,Residential,-122.44481,37.795705,12/01/2015 12:00:00 AM,3130000,California,Sold,12/01/2015 12:00:00 AM,,1984.0,94123,,All Cash No Loans
1268 Lombard Street,3,0,3,2550.0,San Francisco,San Francisco,14,05/19/2014 12:00:00 AM,0.0,0.0,Roof Deck,True,525.0,", Landscaping/Gardening, Insurance - Homeowners , Water",,,2995000,10/18/2013 12:00:00 AM,,0.0,11/01/2013 12:00:00 AM,0,SF414451,10/18/2013 12:00:00 AM,2995000,0500-063,Residential,-122.422432,37.80185,11/08/2013 12:00:00 AM,3100000,California,Sold,12/19/2013 12:00:00 AM,"Bay, City Lights, Golden Gate Bridge, Panoramic, San Francisco",2013.0,94109,1,All Cash No Loans
354 Greenwich Street,2,0,2,0.0,San Francisco,San Francisco,17,08/28/2017 12:00:00 AM,2.0,0.0,Garden/ Greenbelt/ Trails,True,450.0,", Landscaping/Gardening, Insurance - Homeowners , Water",348-356 Greenwich Street HOA,,2895000,05/28/2017 12:00:00 AM,,0.0,06/14/2017 12:00:00 AM,0,SF458607,05/28/2017 12:00:00 AM,2895000,0079-012,Residential,-122.405335,37.803031,06/15/2017 12:00:00 AM,3050000,California,Sold,06/15/2017 12:00:00 AM,"Bay, Bay Bridge, City Lights, Downtown, Garden/Greenbelt, Hills, Mountains, Panoramic, San Francisco, Water",1937.0,94133,,All Cash No Loans
2466 Sacramento Street,3,1,3,2424.0,San Francisco,San Francisco,52,12/31/2017 12:00:00 AM,0.0,0.0,Gym/ Exercise Facility,True,1999.0,"Management Fee, Door Person, Maintenance - Exterior, , Landscaping/Gardening, Insurance - Homeowners , Security Service, Water",,,3195000,01/25/2017 12:00:00 AM,,0.0,03/18/2017 12:00:00 AM,0,SF453954,01/25/2017 12:00:00 AM,3195000,NEWO-RUNDERC-ONSTRUC-TION,Residential,-122.433413,37.790023,04/27/2017 12:00:00 AM,3050000,California,Sold,05/06/2017 12:00:00 AM,"Panoramic, Partial",2016.0,94115,,All Cash No Loans
51 Ord Street,4,0,4,,San Francisco,San Francisco,167,,2.0,2.0,,False,,,,,3600000,02/02/2017 12:00:00 AM,0.045,1942.0,07/19/2017 12:00:00 AM,0,MR40769126,,3600000,2625-020,Residential,-122.440018,37.762993,08/21/2017 12:00:00 AM,3040000,California,Sold,02/04/2021 12:00:00 AM,,1885.0,94114,,Other
550 Davis,3,0,4,2251.0,San Francisco,San Francisco,3,12/25/2014 12:00:00 AM,1.0,0.0,,True,1317.0,"Management Fee, Insurance - Earthquake, Maintenance - Exterior, , Landscaping/Gardening, Insurance - Homeowners",Golden Gateway Commons I HOA,,3000000,11/25/2014 12:00:00 AM,,0.0,11/28/2014 12:00:00 AM,0,SF427933,11/25/2014 12:00:00 AM,3000000,0171-043,Residential,-122.398275,37.797573,12/02/2014 12:00:00 AM,3000000,California,Sold,12/02/2014 12:00:00 AM,"Bay, Bay Bridge, City Lights, Downtown, Garden/Greenbelt, Panoramic, San Francisco, Water",1980.0,94111,26,Not Reported
827 North Point Street,2,0,2,0.0,San Francisco,San Francisco,7,07/03/2014 12:00:00 AM,1.0,0.0,,True,287.0,"Electricity, , Insurance - Homeowners",827 North Point Street Homeowners,,2695000,05/26/2014 12:00:00 AM,,0.0,06/02/2014 12:00:00 AM,0,SF421080,05/26/2014 12:00:00 AM,2695000,0026-030,Residential,-122.420929,37.805534,06/06/2014 12:00:00 AM,3000000,California,Sold,06/08/2014 12:00:00 AM,"Bay, Bay Bridge, Golden Gate Bridge, Panoramic",2014.0,94109,2,All Cash No Loans
184 Francisco Street,2,1,2,2374.0,San Francisco,San Francisco,18,12/31/2017 12:00:00 AM,2.0,0.0,,True,2064.0,"Management Fee, Insurance - Earthquake, Maintenance - Exterior, , Insurance - Homeowners , Security Service, Water",,,2995000,09/08/2017 12:00:00 AM,,0.0,09/26/2017 12:00:00 AM,0,SF461413,09/08/2017 12:00:00 AM,2995000,0038-016,Residential,-122.408389,37.805472,10/10/2017 12:00:00 AM,2995000,California,Sold,10/22/2017 12:00:00 AM,"Bay, Bay Bridge, City Lights, Hills, Partial, Water",1988.0,94133,5,Conventional Loan
550 Davis Street,3,0,3,2251.0,San Francisco,San Francisco,35,02/05/2017 12:00:00 AM,1.0,0.0,,True,1340.0,"Management Fee, Maintenance - Exterior, , Landscaping/Gardening, Insurance - Homeowners , Security Service, Water",Laurence Management,(415) 447-4282,3280000,11/15/2016 12:00:00 AM,,0.0,12/20/2016 12:00:00 AM,0,SF452642,11/15/2016 12:00:00 AM,3280000,0171-030,Residential,-122.398275,37.797573,02/03/2017 12:00:00 AM,2950000,California,Sold,02/03/2017 12:00:00 AM,"City Lights, Downtown, Park",1981.0,94111,13,Conventional Loan
2000 Baker Street,3,1,4,2626.0,San Francisco,San Francisco,99,01/10/2020 12:00:00 AM,1.0,0.0,,True,,,,,3147000,09/12/2019 12:00:00 AM,,0.0,12/20/2019 12:00:00 AM,0,SF489831,09/12/2019 12:00:00 AM,3295000,1000-035,Residential,-122.443992,37.789708,01/08/2020 12:00:00 AM,2925000,California,Sold,01/14/2020 12:00:00 AM,"City Lights, Downtown, San Francisco",1977.0,94115,,Not Reported
1150 Lombard Street,4,0,4,3111.0,San Francisco,San Francisco,32,12/31/2017 12:00:00 AM,2.0,0.0,,True,2144.0,"Door Person, Maintenance - Exterior, , Landscaping/Gardening, Security Service, Water",,,3150000,03/31/2017 12:00:00 AM,,0.0,05/02/2017 12:00:00 AM,0,SF456329,03/31/2017 12:00:00 AM,3150000,0069-050,Residential,-122.420756,37.802171,05/25/2017 12:00:00 AM,2925000,California,Sold,05/30/2017 12:00:00 AM,"Bay, City Lights, Golden Gate Bridge, Garden/Greenbelt",1990.0,94109,8,Conventional Loan
1041 Vallejo,2,1,3,2425.0,San Francisco,San Francisco,57,03/27/2005 12:00:00 AM,2.0,0.0,,True,2399.0,,,,2995000,01/12/2005 12:00:00 AM,,0.0,03/10/2005 12:00:00 AM,0,SF282920,01/12/2005 12:00:00 AM,2995000,0150-060,Residential,-122.414469,37.79767,03/11/2005 12:00:00 AM,2925000,California,Sold,03/11/2005 12:00:00 AM,"Bay, Bay Bridge, Downtown, Golden Gate Bridge",1998.0,94133,,Not Reported
1812 Pacific Avenue,2,1,3,1849.0,San Francisco,San Francisco,13,06/17/2015 12:00:00 AM,0.0,0.0,,True,360.0,"Maintenance - Exterior, , Insurance - Homeowners , Water",1810-1812 Pacific Avenue HOA,,2198000,04/17/2015 12:00:00 AM,,0.0,04/30/2015 12:00:00 AM,0,SF431934,04/17/2015 12:00:00 AM,2198000,0576-083,Residential,-122.425676,37.794813,05/22/2015 12:00:00 AM,2910000,California,Sold,05/22/2015 12:00:00 AM,"City Lights, Partial, Water",2009.0,94109,,All Cash No Loans
1501 Filbert Street,3,1,3,2470.0,San Francisco,San Francisco,4,12/31/2021 12:00:00 AM,0.0,0.0,"Barbecue Area, Roof Deck",True,1007.0,"Common Area Gas, Maintenance - Common Area, Electricity, Gas, Insurance, Other, Maintenance - Exterior, Roof, , Water",The Amero Owners Association,(415) 401-2000,2695000,10/08/2021 12:00:00 AM,0.25,10900.0,10/12/2021 12:00:00 AM,0,SF421602271,10/08/2021 12:00:00 AM,2695000,0527-057,Residential,-122.424516,37.799191,11/09/2021 12:00:00 AM,2900000,California,Sold,11/09/2021 12:00:00 AM,,2014.0,94123,TH1C,Other
640 Davis Street,3,0,3,2251.0,San Francisco,San Francisco,60,02/17/2020 12:00:00 AM,1.0,0.0,Garden/ Greenbelt/ Trails,True,1840.0,Insurance - Earthquake,,,3100000,10/03/2019 12:00:00 AM,,0.0,01/21/2020 12:00:00 AM,0,SF490931,10/03/2019 12:00:00 AM,3100000,0168-054,Residential,-122.398381,37.79844,01/27/2020 12:00:00 AM,2900000,California,Sold,01/31/2020 12:00:00 AM,"City Lights, Downtown, Garden/Greenbelt, Park, Panoramic, San Francisco",1983.0,94111,2,Conventional Loan
1915 Vallejo Street,3,1,3,2442.0,San Francisco,San Francisco,14,09/01/2017 12:00:00 AM,2.0,0.0,,False,,,,,3125000,04/19/2017 12:00:00 AM,,0.0,05/03/2017 12:00:00 AM,0,SF455221,04/19/2017 12:00:00 AM,3125000,0567-127,Residential,-122.429305,37.795773,05/05/2017 12:00:00 AM,2900000,California,Sold,05/08/2017 12:00:00 AM,"Bay, Partial",1997.0,94123,,All Cash No Loans
1911 Vallejo Street,3,1,3,0.0,San Francisco,San Francisco,33,11/11/2014 12:00:00 AM,2.0,0.0,,False,,,,,2895000,11/16/2013 12:00:00 AM,,0.0,12/19/2013 12:00:00 AM,0,SF415202,11/16/2013 12:00:00 AM,2895000,0567-128,Residential,-122.429167,37.795791,01/16/2014 12:00:00 AM,2895000,California,Sold,01/16/2014 12:00:00 AM,"Bay, City Lights, Partial, San Francisco",1997.0,94123,,Other
1269 Lombard,2,0,3,1600.0,San Francisco,San Francisco,123,07/15/2015 12:00:00 AM,0.0,0.0,,True,606.0,,1269 Lombard Street Homeowners' Associat,,3395000,10/30/2014 12:00:00 AM,,0.0,04/22/2015 12:00:00 AM,0,SF426873,10/30/2014 12:00:00 AM,3395000,0501-092,Residential,-122.42242,37.801537,05/18/2015 12:00:00 AM,2880000,California,Sold,06/05/2015 12:00:00 AM,"Bay, Golden Gate Bridge, Panoramic, San Francisco, Water",2013.0,94109,B,All Cash No Loans
145 Albion Street,3,1,3,0.0,San Francisco,San Francisco,41,10/30/2015 12:00:00 AM,0.0,0.0,,True,425.0,"Maintenance - Exterior, , Water",,,2950000,05/08/2015 12:00:00 AM,,0.0,06/18/2015 12:00:00 AM,0,SF432760,05/08/2015 12:00:00 AM,2950000,3568-092,Residential,-122.422707,37.764088,07/01/2015 12:00:00 AM,2850000,California,Sold,07/02/2015 12:00:00 AM,,2015.0,94110,,Not Reported
1901 Jackson,5,1,6,5700.0,San Francisco,San Francisco,56,08/18/2010 12:00:00 AM,2.0,0.0,,True,500.0,Insurance - Homeowners,,,3399000,02/18/2010 12:00:00 AM,,0.0,04/15/2010 12:00:00 AM,0,SF366408,02/18/2010 12:00:00 AM,3399000,60122,Residential,-122.426507,37.793183,05/13/2010 12:00:00 AM,2850000,California,Sold,05/14/2010 12:00:00 AM,"Bay, Partial",0.0,94109,2,Not Reported
158 Funston Avenue,3,0,5,2678.0,San Francisco,San Francisco,13,10/31/2018 12:00:00 AM,1.0,0.0,Garden/ Greenbelt/ Trails,True,540.0,", Landscaping/Gardening, Security Service, Water",,,2750000,06/12/2018 12:00:00 AM,,0.0,06/25/2018 12:00:00 AM,0,SF471262,06/12/2018 12:00:00 AM,2750000,1372-082,Residential,-122.471778,37.785245,08/07/2018 12:00:00 AM,2800000,California,Sold,08/15/2018 10:25:55 AM,"Garden/Greenbelt, Park",1922.0,94118,,Conventional Loan
2017 Buchanan Street,4,0,4,2850.0,San Francisco,San Francisco,112,01/15/2016 12:00:00 AM,2.0,0.0,,False,,,,,2595000,09/10/2015 12:00:00 AM,,0.0,12/31/2015 12:00:00 AM,0,SF437335,09/10/2015 12:00:00 AM,3195000,0652-074,Residential,-122.430731,37.788915,02/05/2016 12:00:00 AM,2800000,California,Sold,02/09/2016 12:00:00 AM,"City Lights, San Francisco",1890.0,94115,,Not Reported
1043 Vallejo Street,2,1,3,0.0,San Francisco,San Francisco,151,08/30/2010 12:00:00 AM,1.0,0.0,,True,2531.0,"Management Fee, Cable/Dish, Door Person, Maintenance - Exterior, , Landscaping/Gardening, Heating, Insurance - Homeowners , Water",Russian Hill Summit,,2895000,02/27/2010 12:00:00 AM,,0.0,07/28/2010 12:00:00 AM,0,SF367002,02/27/2010 12:00:00 AM,2895000,0150-061,Residential,-122.414574,37.797662,08/20/2010 12:00:00 AM,2800000,California,Sold,08/20/2010 12:00:00 AM,"Bay, Garden/Greenbelt, Partial",1998.0,94133,,Seller Financed
900 Carolina Street,2,1,3,0.0,San Francisco,San Francisco,76,01/20/2020 12:00:00 AM,2.0,0.0,,True,,,,,2850000,09/23/2019 12:00:00 AM,,0.0,12/31/2019 12:00:00 AM,0,SF490389,09/23/2019 12:00:00 AM,2995000,4160-083,Residential,-122.400083,37.757125,01/22/2020 12:00:00 AM,2785000,California,Sold,01/22/2020 12:00:00 AM,"Bay, Bay Bridge, City Lights, Downtown, Golden Gate Bridge, Mountains, Panoramic, Twin Peaks, Water",2011.0,94107,,Conventional Loan
518 Duncan Street,2,1,3,3534.0,San Francisco,San Francisco,26,06/30/2023 12:00:00 AM,1.0,0.0,,True,1569.0,"Common Area Gas, Maintenance - Common Area, Insurance - Earthquake, Insurance - Homeowners , Insurance - Structure, Maintenance - Exterior, Landscaping/Gardening, Roof, , Water",,,2750000,02/17/2023 12:00:00 AM,0.084,3666.0,03/15/2023 12:00:00 AM,0,SF423720922,02/17/2023 12:00:00 AM,2750000,6590-098,Residential,-122.431959,37.745939,03/27/2023 12:00:00 AM,2700000,California,Sold,03/27/2023 12:00:00 AM,"Bay, City, San Francisco",2001.0,94131,,Conventional Loan
100 Walnut Street,3,1,4,3263.0,San Francisco,San Francisco,80,01/15/2019 12:00:00 AM,1.0,0.0,Barbecue Area,True,1266.0,"Maintenance - Exterior, Gas, , Heating, Insurance - Homeowners , Water",,,2998000,10/05/2018 12:00:00 AM,,0.0,12/24/2018 12:00:00 AM,0,SF476267,10/05/2018 12:00:00 AM,3695000,0984-029,Residential,-122.448902,37.790459,12/28/2018 12:00:00 AM,2700000,California,Sold,12/28/2018 12:00:00 AM,"Golden Gate Bridge, Garden/Greenbelt, Partial, Forest/Woods",1900.0,94118,,All Cash No Loans
489 Harrison Street,2,1,3,2354.0,San Francisco,San Francisco,31,12/31/2015 12:00:00 AM,0.0,0.0,"Barbecue Area, Club House, Gym/ Exercise Facility, Recreation Room, Sauna, Sauna/ Spa/ Hot Tub",True,944.0,,,,2699000,09/01/2015 12:00:00 AM,,0.0,10/02/2015 12:00:00 AM,0,SF436819,09/01/2015 12:00:00 AM,2699000,3765-033,Residential,-122.392605,37.786072,10/20/2015 12:00:00 AM,2700000,California,Sold,10/22/2015 12:00:00 AM,City Lights,2008.0,94105,405,All Cash No Loans
1913 Vallejo Street,3,1,3,2442.0,San Francisco,San Francisco,22,12/31/2011 12:00:00 AM,2.0,0.0,,False,1.0,,,,2300000,11/09/2006 12:00:00 AM,,0.0,12/01/2006 12:00:00 AM,0,SF316818,11/09/2006 12:00:00 AM,2300000,0567-126,Residential,-122.429301,37.795818,12/05/2006 12:00:00 AM,2675000,California,Sold,12/06/2006 12:00:00 AM,"Bay, Partial, Water",1997.0,94123,,Not Reported
235 Francisco Street,3,1,2,2295.0,San Francisco,San Francisco,5,05/10/2020 12:00:00 AM,1.0,0.0,,True,400.0,,,,2650000,01/10/2020 12:00:00 AM,,0.0,01/15/2020 12:00:00 AM,0,SF493542,01/10/2020 12:00:00 AM,2650000,0054-065,Residential,-122.408952,37.805126,02/20/2020 12:00:00 AM,2625000,California,Sold,02/20/2020 12:00:00 AM,"Golden Gate Bridge, Partial, Water",1985.0,94133,,Not Reported
3590 20th Street,2,1,3,0.0,San Francisco,San Francisco,4,12/31/2015 12:00:00 AM,1.0,0.0,Roof Deck,True,527.0,", Water",,,2595000,06/01/2015 12:00:00 AM,,0.0,06/05/2015 12:00:00 AM,0,SF433659,06/01/2015 12:00:00 AM,2595000,NEWO-RUNDERC-ONSTRUC-TION,Residential,-122.421002,37.758761,07/09/2015 12:00:00 AM,2610000,California,Sold,07/17/2015 12:00:00 AM,"Downtown, Mt. Diablo, San Francisco",2015.0,94110,504,Not Reported
2708 Greenwich Street,2,1,3,0.0,San Francisco,San Francisco,7,08/30/2014 12:00:00 AM,1.0,0.0,Garden/ Greenbelt/ Trails,True,200.0,,,,1950000,02/28/2014 12:00:00 AM,,0.0,03/07/2014 12:00:00 AM,0,SF417583,02/28/2014 12:00:00 AM,1950000,0939-043,Residential,-122.444494,37.798058,03/21/2014 12:00:00 AM,2610000,California,Sold,03/21/2014 12:00:00 AM,"Bay, City Lights, Downtown, Golden Gate Bridge, San Francisco, Water",1891.0,94123,,All Cash No Loans
99 Rausch Street,2,0,2,1458.0,San Francisco,San Francisco,35,06/13/2018 12:00:00 AM,0.0,0.0,"Barbecue Area, Club House, Garden/ Greenbelt/ Trails, Gym/ Exercise Facility, Roof Deck",True,890.0,"Management Fee, Door Person, Maintenance - Exterior, Gas, , Landscaping/Gardening, Water",,,2750000,02/07/2018 12:00:00 AM,,0.0,03/14/2018 12:00:00 AM,0,SF468336,02/07/2018 12:00:00 AM,2750000,NEWO-RUNDERC-ONSTRUC-TION,Residential,-122.40902,37.776057,06/22/2018 12:00:00 AM,2600000,California,Sold,06/26/2018 12:00:00 AM,"City Lights, Downtown, Twin Peaks",2018.0,94103,525,Not Reported
2462 Broadway,2,1,3,2896.0,San Francisco,San Francisco,100,01/06/2013 12:00:00 AM,2.0,0.0,,True,720.0,,,,2699000,07/24/2012 12:00:00 AM,,0.0,11/01/2012 12:00:00 AM,0,SF399185,07/24/2012 12:00:00 AM,2699000,0562-037,Residential,-122.43762,37.794231,11/09/2012 12:00:00 AM,2600000,California,Sold,11/09/2012 12:00:00 AM,"Bay, Golden Gate Bridge, Panoramic, Water",1904.0,94115,,Not Reported
2739 Larkin Street,2,1,3,0.0,San Francisco,San Francisco,181,07/13/2012 12:00:00 AM,2.0,0.0,,False,,,,,2699000,09/21/2011 12:00:00 AM,,0.0,03/20/2012 12:00:00 AM,0,SF389839,09/21/2011 12:00:00 AM,2895000,0477-043,Residential,-122.421838,37.803319,03/27/2012 12:00:00 AM,2600000,California,Sold,03/27/2012 12:00:00 AM,"Bay, City Lights, Golden Gate Bridge, Marina, Mt. Tamalpais, Ocean, Panoramic, San Francisco, Water",1995.0,94109,,All Cash No Loans
165 Francisco,2,1,3,2900.0,San Francisco,San Francisco,34,08/12/2007 12:00:00 AM,2.0,0.0,,True,2172.0,"Management Fee, Maintenance - Exterior, Landscaping/Gardening, Insurance - Homeowners , Security Service",Chandler Properties,(415) 921-5733,2495000,02/20/2007 12:00:00 AM,,0.0,03/26/2007 12:00:00 AM,0,SF320073,02/20/2007 12:00:00 AM,2495000,0055-025,Residential,-122.408007,37.805089,04/11/2007 12:00:00 AM,2550000,California,Sold,04/11/2007 12:00:00 AM,"Bay, Bay Bridge",1988.0,94133,11,Conventional Loan
2641 Union Street,2,1,3,0.0,San Francisco,San Francisco,33,11/17/2011 12:00:00 AM,2.0,0.0,,False,,,,,2750000,05/06/2011 12:00:00 AM,,0.0,06/08/2011 12:00:00 AM,0,SF384581,05/06/2011 12:00:00 AM,2750000,0951-001,Residential,-122.442813,37.795872,06/29/2011 12:00:00 AM,2538000,California,Sold,07/01/2011 12:00:00 AM,Garden/Greenbelt,0.0,94123,,Not Reported
171 Beaver Street,3,0,3,0.0,San Francisco,San Francisco,22,09/02/2014 12:00:00 AM,1.0,0.0,,False,,,,,2450000,06/03/2014 12:00:00 AM,,0.0,06/25/2014 12:00:00 AM,0,SF421438,06/03/2014 12:00:00 AM,2450000,2614-127,Residential,-122.43686,37.765287,07/24/2014 12:00:00 AM,2525000,California,Sold,07/25/2014 12:00:00 AM,"Bay, Bay Bridge, City Lights, Downtown, Panoramic",2006.0,94114,,Not Reported
936 Church Street,3,1,3,2295.0,San Francisco,San Francisco,5,09/01/2020 12:00:00 AM,4.0,0.0,,True,530.0,", Insurance - Homeowners , Water",,,2495000,06/12/2020 12:00:00 AM,,0.0,06/17/2020 12:00:00 AM,0,SF499010,06/12/2020 12:00:00 AM,2495000,3620-086,Residential,-122.428078,37.755905,07/13/2020 12:00:00 AM,2500000,California,Sold,07/15/2020 12:00:00 AM,"Bay, Bay Bridge, City Lights, Downtown, Mt. Diablo, Panoramic, San Francisco",1991.0,94114,,Not Reported
3590 20th Street,2,1,3,1811.0,San Francisco,San Francisco,10,11/30/2020 12:00:00 AM,1.0,0.0,Roof Deck,True,715.0,"Maintenance - Exterior, , Landscaping/Gardening, Insurance - Homeowners , Water",,,2295000,01/31/2020 12:00:00 AM,,0.0,02/10/2020 12:00:00 AM,0,SF494378,01/31/2020 12:00:00 AM,2295000,3596-178,Residential,-122.421002,37.758761,02/28/2020 12:00:00 AM,2500000,California,Sold,02/29/2020 12:00:00 AM,"City Lights, Downtown, Panoramic, San Francisco, Twin Peaks",2015.0,94110,504,All Cash No Loans
1269 Lombard Street,2,0,3,1599.0,San Francisco,San Francisco,20,06/30/2020 12:00:00 AM,0.0,0.0,,True,475.0,,1269 Lombard Street Homeowner's Assoc,,2500000,01/13/2020 12:00:00 AM,,0.0,02/02/2020 12:00:00 AM,0,SF493557,01/13/2020 12:00:00 AM,2500000,0501-092,Residential,-122.42242,37.801537,02/24/2020 12:00:00 AM,2500000,California,Sold,02/24/2020 12:00:00 AM,"Bay, City Lights, Golden Gate Bridge, Hills, Mountains, Marina, Ocean, Park, Panoramic, San Francisco, Water",2013.0,94109,B,Conventional Loan
10 Rayburn Street,2,1,2,1765.0,San Francisco,San Francisco,0,11/30/2017 12:00:00 AM,1.0,0.0,,True,206.0,,,,2500000,06/09/2017 12:00:00 AM,,0.0,06/09/2017 12:00:00 AM,0,SF459103,06/09/2017 12:00:00 AM,2500000,3604-106,Residential,-122.432032,37.75653,06/09/2017 12:00:00 AM,2500000,California,Sold,06/09/2017 12:00:00 AM,"City Lights, Panoramic, San Francisco, Twin Peaks",1992.0,94114,,Not Reported
36 Divisadero Street,3,0,3,2408.0,San Francisco,San Francisco,7,10/31/2015 12:00:00 AM,2.0,0.0,,True,300.0,"Maintenance - Exterior, , Insurance - Homeowners , Water",,,2195000,09/04/2015 12:00:00 AM,,0.0,09/11/2015 12:00:00 AM,0,SF437093,09/04/2015 12:00:00 AM,2195000,NEWO-RUNDERC-ONSTRUC-TION,Residential,-122.436286,37.767857,10/05/2015 12:00:00 AM,2500000,California,Sold,10/14/2015 12:00:00 AM,"City Lights, Garden/Greenbelt, Partial",1907.0,94117,,All Cash No Loans
1440 Kearny Street,2,1,3,2246.0,San Francisco,San Francisco,47,06/05/2015 12:00:00 AM,2.0,0.0,,True,150.0,,,,2500000,01/05/2015 12:00:00 AM,,0.0,02/21/2015 12:00:00 AM,0,SF428467,01/05/2015 12:00:00 AM,2500000,0105-067,Residential,-122.405878,37.801445,03/10/2015 12:00:00 AM,2500000,California,Sold,03/10/2015 12:00:00 AM,"City Lights, Hills, San Francisco",2000.0,94133,,Not Reported
186 Francisco Street,3,1,3,3163.0,San Francisco,San Francisco,160,08/15/2008 12:00:00 AM,2.0,0.0,,True,2106.0,"Management Fee, Insurance - Earthquake, Maintenance - Exterior, , Landscaping/Gardening, Insurance - Homeowners , Security Service, Water",Telegraph Terrace Condo Association,(415) 921-5733,2549000,02/01/2008 12:00:00 AM,,0.0,07/18/2008 12:00:00 AM,0,SF336477,02/01/2008 12:00:00 AM,2850000,0038-015,Residential,-122.408336,37.805549,08/06/2008 12:00:00 AM,2500000,California,Sold,08/06/2008 12:00:00 AM,"Bay, Bay Bridge, Golden Gate Bridge, Mountains, Mt. Tamalpais, Water",1988.0,94133,4,Other
343 Presidio Avenue,2,0,3,2100.0,San Francisco,San Francisco,17,06/30/2016 12:00:00 AM,1.0,0.0,,True,210.0,Insurance - Homeowners,,,2200000,04/22/2016 12:00:00 AM,,0.0,05/09/2016 12:00:00 AM,0,SF444706,04/22/2016 12:00:00 AM,2200000,1008-057,Residential,-122.447189,37.788501,05/18/2016 12:00:00 AM,2485000,California,Sold,05/18/2016 12:00:00 AM,Garden/Greenbelt,2005.0,94115,,Other
1812 Pacific Avenue,2,1,3,0.0,San Francisco,San Francisco,78,03/31/2020 12:00:00 AM,0.0,0.0,,True,360.0,"Maintenance - Exterior, , Insurance - Homeowners , Water",1810-1812 Pacific Ave HOA,,2345000,11/08/2019 12:00:00 AM,,0.0,01/25/2020 12:00:00 AM,0,SF492297,11/08/2019 12:00:00 AM,2495000,0576-083,Residential,-122.425676,37.794813,02/14/2020 12:00:00 AM,2450000,California,Sold,02/18/2020 12:00:00 AM,"Bay, City Lights, Partial, Water",2009.0,94109,,Other
